word_id,word,pinyin,video_url,sort_order,category
'00000409,少,shăo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000409.mp4,806,common
00000969_2,少年,shàonián,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000969.mp4,807,common
00000721_1,奢侈,shēchĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000721.mp4,808,common
00000241_2,舍弃,shĕqì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000241.mp4,809,common
00001136_1,摄影,shèyĭng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001136.mp4,810,common
00000077_0,谁,shuí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000077.mp4,811,common
'00000260,申请,shēnqĭng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000260.mp4,812,common
'00000661,身份证,shēnfènzhèng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000661.mp4,813,common
'00000304,身体,shēntĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000304.mp4,814,common
00000742_0,深,shēn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000742.mp4,815,common
00000742_2,深入,shēnrù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000742.mp4,816,common
'00000814,深圳,Shēnzhèn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000814.mp4,817,common
00000009_0,什么,shén·me,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000009.mp4,818,common
00000109_3,审问,shĕnwèn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000109.mp4,819,common
00000524_2,生命,shēngmìng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000524.mp4,820,common
00000643_0,生日②,shēngrì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000643.mp4,821,common
'00004272,生态,shēngtài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00004272.mp4,822,common
00000201_2,生意,shēngyì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000201.mp4,823,common
'00000419,声音,shēngyīn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000419.mp4,824,common
'00001547,省,shĕng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001547.mp4,825,common
00000275_0,胜利①,shènglì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000275.mp4,826,common
00000571_0,胜利②,shènglì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000571.mp4,827,common
00000591_0,失败②,shībài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000591.mp4,828,common
00000512_2,失误①,shīwù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000512.mp4,829,common
'00001344,失业,shīyè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001344.mp4,830,common
'00001203,师傅,shī·fu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001203.mp4,831,common
00000334_1,十,shí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000334.mp4,832,common
00006871_2,十二月,shí'èryuè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00006871.mp4,833,common
00006870_2,十一月,shíyīyuè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00006870.mp4,834,common
00006869_2,十月,shíyuè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00006869.mp4,835,common
00000037_1,时候,shí·hou,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000037.mp4,836,common
00000220_3,时机①,shíjī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000220.mp4,837,common
00000037_2,时机②,shíjī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000037.mp4,838,common
00000037_0,时间,shíjiān,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000037.mp4,839,common
00000037_3,时刻,shíkè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000037.mp4,840,common
'00002257,时期,shíqī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002257.mp4,841,common
00000127_3,实②,shí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000127.mp4,842,common
00000521_1,实惠,shíhuì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000521.mp4,843,common
00000127_2,实际②,shíjì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000127.mp4,844,common
00000236_0,食堂,shítáng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000236.mp4,845,common
00000310_0,世界①,shìjiè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000310.mp4,846,common
'00000440,世界②,shìjiè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000440.mp4,847,common
00000093_3,似,sì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000093.mp4,848,common
00000106_1,事件①,shìjiàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000106.mp4,849,common
00000107_1,事件②,shìjiàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000107.mp4,850,common
00000106_0,事情①,shì·qing,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000106.mp4,851,common
00000107_0,事情②,shì·qing,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000107.mp4,852,common
00000404_1,视察,shìchá,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000404.mp4,853,common
'00000005,是,shì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000005.mp4,854,common
00000072_0,是否,shìfŏu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000072.mp4,855,common
'00000743,适应,shìyìng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000743.mp4,856,common
00001232_0,收获,shōuhuò,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001232.mp4,857,common
'00001204,收入,shōurù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001204.mp4,858,common
'00000416,收拾,shōu·shi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000416.mp4,859,common
00001232_1,收益,shōuyì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001232.mp4,860,common
'00001407,手表,shŏubiăo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001407.mp4,861,common
'00000179,手机,shŏujī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000179.mp4,862,common
00001063_1,手势,shŏushì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001063.mp4,863,common
00001063_0,手语,shŏuyŭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001063.mp4,864,common
'00003137,首都,shŏudū,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00003137.mp4,865,common
00000437_1,首长,shŏuzhăng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000437.mp4,866,common
00000524_3,寿命,shòumìng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000524.mp4,867,common
00000600_0,受不了,shòu·buliăo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000600.mp4,868,common
'00000920,瘦,shòu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000920.mp4,869,common
00000263_0,书,shū,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000263.mp4,870,common
'00004288,书记,shūjì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00004288.mp4,871,common
'00001089,叔叔②,shū·shu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001089.mp4,872,common
00000261_0,舒服,shū·fu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000261.mp4,873,common
00000591_1,输②,shū,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000591.mp4,874,common
'00000576,熟悉,shú·xi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000576.mp4,875,common
'00001064,暑假,shŭjià,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001064.mp4,876,common
'00002918,树②,shù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002918.mp4,877,common
00000073_1,数量,shùliàng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000073.mp4,878,common
00000365_2,数码,shùmă,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000365.mp4,879,common
'00001254,数学,shùxué,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001254.mp4,880,common
00001121_1,刷牙,shuāyá,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001121.mp4,881,common
'00001472,帅,shuài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001472.mp4,882,common
'00000856,水①,shuĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000856.mp4,883,common
'00000857,水②,shuĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000857.mp4,884,common
'00000430,水果,shuĭguŏ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000430.mp4,885,common
'00000820,水平,shuĭpíng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000820.mp4,886,common
00000119_0,睡觉,shuìjiào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000119.mp4,887,common
'00000648,顺利,shùnlì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000648.mp4,888,common
00000875_2,顺序,shùnxù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000875.mp4,889,common
00000022_0,说,shuō,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000022.mp4,890,common
00000441_0,说明,shuōmíng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000441.mp4,891,common
'00002471,硕士,shuòshì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002471.mp4,892,common
00000233_1,司机,sījī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000233.mp4,893,common
00000024_2,思考,sīkăo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000024.mp4,894,common
00000024_0,思想,sīxiăng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000024.mp4,895,common
00000556_1,四,sì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000556.mp4,896,common
00006863_2,四月,sìyuè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00006863.mp4,897,common
00001625_0,耸立②,sŏnglì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001625.mp4,898,common
'00000218,送,sòng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000218.mp4,899,common
00000447_2,宿舍,sùshè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000447.mp4,900,common
'00000432,塑料,sùliào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000432.mp4,901,common
'00001345,塑料袋,sùliàodài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001345.mp4,902,common
00001264_1,酸,suān,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001264.mp4,903,common
00000319_1,随便②,suíbiàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000319.mp4,904,common
'00000731,随时,suíshí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000731.mp4,905,common
00000062_2,随着,suí·zhe,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000062.mp4,906,common
'00002741,孙,Sūn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002741.mp4,907,common
'00002165,孙子,sūn·zi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002165.mp4,908,common
00000094_0,所以①,suŏyĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000094.mp4,909,common
00000015_2,所有,suŏyŏu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000015.mp4,910,common
00000006_0,他,tā,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000006.mp4,911,common
00000044_0,他们,tā·men,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000044.mp4,912,common
00000006_2,它,tā,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000006.mp4,913,common
00000044_2,它们,tā·men,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000044.mp4,914,common
00000006_1,她,tā,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000006.mp4,915,common
00000044_1,她们,tā·men,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000044.mp4,916,common
'00002598,抬,tái,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002598.mp4,917,common
00000012_1,太①,tài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000012.mp4,918,common
00000013_1,太②,tài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000013.mp4,919,common
'00001173,太阳,tài·yáng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001173.mp4,920,common
00000207_3,态度,tàidù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000207.mp4,921,common
00000067_2,探索,tànsuŏ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000067.mp4,922,common
00000067_3,探寻,tànxún,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000067.mp4,923,common
'00000537,汤,tāng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000537.mp4,924,common
00000678_2,唐,táng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000678.mp4,925,common
00000678_0,糖,táng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000678.mp4,926,common
'00001233,躺,tăng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001233.mp4,927,common
'00000608,讨论,tăolùn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000608.mp4,928,common
00000324_1,讨厌,tăoyàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000324.mp4,929,common
00000137_1,特别,tèbié,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000137.mp4,930,common
'00001550,特点,tèdiăn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001550.mp4,931,common
'00001434,特色,tèsè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001434.mp4,932,common
00000902_1,特意,tèyì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000902.mp4,933,common
'00000687,提,tí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000687.mp4,934,common
'00000723,提高,tígāo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000723.mp4,935,common
'00000446,提前①,tíqián,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000446.mp4,936,common
00000407_1,提前②,tíqián,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000407.mp4,937,common
00000407_0,提升,tíshēng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000407.mp4,938,common
00000064_2,提醒,tíxĭng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000064.mp4,939,common
00000177_4,题目②,tímù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000177.mp4,940,common
00001442_1,体征,tĭzhēng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001442.mp4,941,common
00000143_0,天,tiān,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000143.mp4,942,common
'00004315,天安门,Tiān'ānmén,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00004315.mp4,943,common
00001009_0,天津,Tiānjīn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001009.mp4,944,common
00000672_0,天空,tiānkōng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000672.mp4,945,common
00000359_0,天气,tiānqì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000359.mp4,946,common
'00001408,天气预报,tiānqìyùbào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001408.mp4,947,common
'00006165,天然气,tiānránqì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00006165.mp4,948,common
00000678_1,甜,tián,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000678.mp4,949,common
00000673_1,跳舞,tiàowŭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000673.mp4,950,common
'00000110,听,tīng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000110.mp4,951,common
'00001133,停止,tíngzhĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001133.mp4,952,common
00000273_1,通过①,tōngguò,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000273.mp4,953,common
00000064_0,通知①,tōngzhī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000064.mp4,954,common
'00000618,同时,tóngshí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000618.mp4,955,common
'00000400,同事,tóngshì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000400.mp4,956,common
'00000249,同学①,tóngxué,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000249.mp4,957,common
00000180_0,同意②,tóngyì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000180.mp4,958,common
'00000553,痛苦,tòngkŭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000553.mp4,959,common
'00000695,头发,tóu·fɑ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000695.mp4,960,common
00000592_0,突然,tūrán,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000592.mp4,961,common
'00000732,图书馆,túshūguăn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000732.mp4,962,common
00001675_1,徒弟,tú·dì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001675.mp4,963,common
'00001879,推,tuī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001879.mp4,964,common
00001479_2,推迟,tuīchí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001479.mp4,965,common
'00002747,脱,tuō,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002747.mp4,966,common
00000789_1,蛙泳,wāyŏng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000789.mp4,967,common
'00001435,袜子,wà·zi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001435.mp4,968,common
00000326_0,外,wài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000326.mp4,969,common
'00003155,外公,wàigōng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00003155.mp4,970,common
'00002603,外甥,wài·sheng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002603.mp4,971,common
'00002477,外语,wàiyŭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002477.mp4,972,common
00000219_0,完成,wánchéng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000219.mp4,973,common
00000004_2,完了①,wán·le,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000004.mp4,974,common
00000219_2,完了②,wánliǎo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000219.mp4,975,common
'00000815,完美,wánmĕi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000815.mp4,976,common
00000015_4,完全①,wánquán,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000015.mp4,977,common
00000311_0,完全②,wánquán,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000311.mp4,978,common
00000311_1,完整无缺,wánzhĕngwúquē,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000311.mp4,979,common
'00000148,玩②,wán,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000148.mp4,980,common
'00001257,晚会,wănhuì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001257.mp4,981,common
00000124_0,晚上,wănshàng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000124.mp4,982,common
00001312_1,碗,wăn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001312.mp4,983,common
00002030_0,万,wàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002030.mp4,984,common
00001816_0,网,wăng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001816.mp4,985,common
'00002930,网购,wănggòu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002930.mp4,986,common
'00000627,网络,wăngluò,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000627.mp4,987,common
'00002604,网球,wăngqiú,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002604.mp4,988,common
00000346_0,忘记,wàngjì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000346.mp4,989,common
00000840_1,危机①,wēijī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000840.mp4,990,common
00000342_1,危机②,wēijī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000342.mp4,991,common
00000840_0,危险①,wēixiăn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000840.mp4,992,common
00000342_0,危险②,wēixiăn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000342.mp4,993,common
'00002171,违法①,wéifă,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002171.mp4,994,common
00000871_0,违反②,wéifăn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000871.mp4,995,common
00000484_2,维护②,wéihù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000484.mp4,996,common
00000643_1,尾巴,wĕi·bɑ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000643.mp4,997,common
00000316_2,委屈,wĕi·qu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000316.mp4,998,common
'00001298,卫生,wèishēng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001298.mp4,999,common
'00000089,为什么,wéishén·me,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000089.mp4,1000,common
00000562_1,位,wèi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000562.mp4,1001,common
00001670_0,温度,wēndù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001670.mp4,1002,common
00001670_1,温度计①,wēndùjì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001670.mp4,1003,common
00000435_1,温暖,wēnnuăn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000435.mp4,1004,common
'00000900,文化②,wénhuà,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000900.mp4,1005,common
'00001234,文章,wénzhāng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001234.mp4,1006,common
00001068_0,闻名,wénmíng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001068.mp4,1007,common
00000109_0,问,wèn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000109.mp4,1008,common
00000069_0,问号,wènhào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000069.mp4,1009,common
00000069_1,问题,wèntí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000069.mp4,1010,common
'00000002,我,wŏ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000002.mp4,1011,common
'00000007,我们,wŏ·men,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000007.mp4,1012,common
00000447_0,卧室,wòshì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000447.mp4,1013,common
'00001554,污染,wūrăn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001554.mp4,1014,common
00000317_1,无论,wúlùn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000317.mp4,1015,common
00000312_1,五,wŭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000312.mp4,1016,common
00006864_2,五月,wŭyuè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00006864.mp4,1017,common
'00001010,武汉,Wŭhàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001010.mp4,1018,common
00000673_0,舞蹈,wŭdăo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000673.mp4,1019,common
00000075_0,物质①,wùzhì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000075.mp4,1020,common
00000075_3,物资①,wùzī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000075.mp4,1021,common
00000708_0,误会,wùhuì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000708.mp4,1022,common
00000708_1,误解,wùjiĕ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000708.mp4,1023,common
'00002371,西②,xī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002371.mp4,1024,common
'00000907,西安,Xī'ān,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000907.mp4,1025,common
'00001942,西服,xīfú,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001942.mp4,1026,common
'00001672,西瓜②,xī·guā,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001672.mp4,1027,common
00001375_0,西红柿,xīhóngshì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001375.mp4,1028,common
00000724_1,吸烟,xīyān,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000724.mp4,1029,common
00000852_1,吸引,xīyĭn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000852.mp4,1030,common
'00000341,习惯,xíguàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000341.mp4,1031,common
'00000420,洗,xĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000420.mp4,1032,common
'00001049,洗脸,xĭliăn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001049.mp4,1033,common
